"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",50,5,0,1.721,0.0780000000000001,0.0140000000000002,0.0009999999999999,1.735,0.0760000000000001,1052.09890280572,477.96875,186.21875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",1,5,0,0.016,0,0.002,0,0.018,0,0.267605633802817,232.765625,5.640625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",1,5,0,0.0680000000000001,0.001,0.00700000000000001,0.00200000000000001,0.0740000000000001,0.001,0.267605633802817,245.265625,21.03125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",2,5,0,0.021,0,0.002,0,0.023,0.001,0.338028169014085,231.40625,5.703125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",2,5,0,0.0770000000000001,0.00799999999999999,0.006,0.00400000000000001,0.0800000000000001,0.00700000000000001,0.338028169014085,248.78125,21.265625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",5,5,0,0.039,0.002,0.002,0,0.041,0.002,0.422535211267606,234.125,9.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",5,5,0,0.096,0.015,0.006,0.00300000000000001,0.103,0.018,0.422535211267606,250.765625,21.25,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",10,5,0,0.0660000000000001,0,0.002,0,0.0680000000000001,0.001,0.507042253521127,238.859375,9.265625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",10,5,0,0.123,0.005,0.004,0.001,0.127,0.00700000000000001,0.507042253521127,248.59375,22.859375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",18,5,0,0.11,0,0.002,0.001,0.112,0.001,0.647887323943662,236.890625,9.359375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",18,5,0,0.174,0.00299999999999997,0.00599999999999989,0.00200000000000001,0.18,0.003,0.647887323943662,252.375,25.46875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",26,5,0,0.154,0.002,0.002,0,0.156,0.002,0.71830985915493,235.546875,9.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",26,5,0,0.226,0.005,0.004,0.002,0.232,0.004,0.71830985915493,259.375,31.953125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",50,5,0,0.288,0.001,0.002,0.001,0.29,0.002,0.732394366197183,235.328125,6.875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",50,5,0,0.419,0.014,0.00700000000000012,0.00300000000000012,0.426,0.018,0.732394366197183,266.359375,41.796875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",100,5,0,0.568,0.001,0.002,0,0.57,0.001,0.71830985915493,234.78125,9.34375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","metal","float64","argmax","rsvd",100,5,0,0.79,0.133,0.00499999999999989,0.002,0.794,0.135,0.71830985915493,276.0625,48.578125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",1,5,0,0.028,0,0.002,0,0.03,0.0009999999999999,0.323943661971831,241.34375,13.78125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",1,5,0,0.13,0.003,0.011,0.00399999999999999,0.144,0.004,0.323943661971831,249.953125,21.265625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",2,5,0,0.033,0,0.002,0,0.035,0.000999999999999994,0.380281690140845,242.6875,13.796875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",2,5,0,0.136,0.005,0.00900000000000001,0.00400000000000001,0.141,0.00900000000000001,0.380281690140845,247.03125,21.90625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",5,5,0,0.051,0.000999999999999994,0.002,0,0.053,0.001,0.450704225352113,243.15625,13.5625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",5,5,0,0.176,0.012,0.00700000000000001,0.00200000000000001,0.183,0.015,0.450704225352113,248.171875,19.34375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",10,5,0,0.0780000000000001,0.001,0.002,0,0.0800000000000001,0.002,0.52112676056338,240.671875,10.828125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",10,5,0,0.197,0.021,0.00700000000000001,0.001,0.204,0.024,0.52112676056338,247.875,22.375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",18,5,0,0.121,0.001,0.002,0,0.123,0.001,0.605633802816901,240.234375,9.5,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",18,5,0,0.246,0.12,0.00900000000000001,0.00099999999999999,0.255,0.122,0.605633802816901,249.109375,22.640625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",25,5,0,0.161,0.001,0.002,0.001,0.164,0.001,0.676056338028169,239.859375,13.703125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",25,5,0,0.278,0.012,0.005,0.00400000000000001,0.283,0.019,0.676056338028169,259.5,35.3125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",50,5,0,0.3,0,0.003,0.001,0.302,0.001,0.71830985915493,240.484375,14.03125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",50,5,0,0.433,0.048,0.00700000000000012,0.000999999999999891,0.438,0.043,0.71830985915493,264.828125,41.28125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",100,5,0,0.582,0.003,0.002,0,0.584,0.003,0.704225352112676,243.40625,16.015625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",100,5,0,0.875,0.032,0.00500000000000012,0.00100000000000011,0.881,0.03,0.704225352112676,277.453125,48.09375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",1,5,0,0.015,0,0.002,0,0.017,0,0.267605633802817,230.421875,5.375,"not_applicable",32,5,"",NA,""
