"dataset","comparison_profile","implementation","function_name","package_version","fastpls_source_archive_sha256","estimator","solver","precision","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","output_contract","timing_mode","measurement_scope","phase_timing_enabled","runtime_initialization_policy","batch_iterations","iteration","timeout_sec","split_seed","replicate","n_train","n_test","p","q","ncomp","requested_ncomp","effective_ncomp","fit_sec","prediction_sec","total_sec","preprocess_crosscov_sec","estimator_sec","coefficient_path_sec","fitted_values_sec","model_assembly_sec","cpp_total_sec","r_wrapper_fit_overhead_sec","accuracy","fit_object_mb","prediction_object_mb","coefficient_path_mb","score_outputs_mb","loading_outputs_mb","fitted_outputs_mb","variance_outputs_mb","prefit_process_rss_mb","final_process_rss_mb","theoretical_cross_covariance_mb","theoretical_final_coefficient_mb","theoretical_coefficient_path_mb","theoretical_fitted_path_mb","theoretical_residual_path_mb","theoretical_train_scores_mb","theoretical_test_scores_mb","theoretical_largest_retained_name","theoretical_largest_retained_mb","status","warning_message","error_message","process_peak_rss_mb","user_cpu_sec","system_cpu_sec","baseline_corrected_peak_increment_mb"
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,1,10000,123,1,3000,982,850,32,185,185,185,2.47149443626404,0.0179903507232666,2.4894847869873,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,2,10000,123,1,3000,982,850,32,185,185,185,2.50780773162842,0.0142354965209961,2.52204322814941,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,3,10000,123,1,3000,982,850,32,185,185,185,2.44180488586426,0.0144577026367188,2.45626258850098,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,4,10000,123,1,3000,982,850,32,185,185,185,2.40461158752441,0.014042854309082,2.4186544418335,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,5,10000,123,1,3000,982,850,32,185,185,185,2.32307052612305,0.0141711235046387,2.33724164962769,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,6,10000,123,1,3000,982,850,32,185,185,185,2.38175582885742,0.0149073600769043,2.39666318893433,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,7,10000,123,1,3000,982,850,32,185,185,185,2.36308741569519,0.0146369934082031,2.37772440910339,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,8,10000,123,1,3000,982,850,32,185,185,185,2.37682127952576,0.0152223110198975,2.39204359054565,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,9,10000,123,1,3000,982,850,32,185,185,185,2.40652513504028,0.0149974822998047,2.42152261734009,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,10,10000,123,1,3000,982,850,32,185,185,185,2.35163164138794,0.0143661499023438,2.36599779129028,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,11,10000,123,1,3000,982,850,32,185,185,185,2.38763165473938,0.0144534111022949,2.40208506584167,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,12,10000,123,1,3000,982,850,32,185,185,185,2.35877585411072,0.0141267776489258,2.37290263175964,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,13,10000,123,1,3000,982,850,32,185,185,185,2.39520239830017,0.0141408443450928,2.40934324264526,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,14,10000,123,1,3000,982,850,32,185,185,185,2.34013247489929,0.015333890914917,2.35546636581421,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,15,10000,123,1,3000,982,850,32,185,185,185,2.44051933288574,0.0143983364105225,2.45491766929626,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,16,10000,123,1,3000,982,850,32,185,185,185,2.39189028739929,0.0142948627471924,2.40618515014648,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,17,10000,123,1,3000,982,850,32,185,185,185,2.40358972549438,0.014197826385498,2.41778755187988,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,18,10000,123,1,3000,982,850,32,185,185,185,2.38196444511414,0.0142238140106201,2.39618825912476,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,19,10000,123,1,3000,982,850,32,185,185,185,2.38174629211426,0.0143306255340576,2.39607691764832,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",20,20,10000,123,1,3000,982,850,32,185,185,185,2.4335470199585,0.0147833824157715,2.44833040237427,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,426.39453125,1689.8671875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1960.01953125,49.94,2.22,1533.625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,2,3000,982,850,32,185,185,185,2.70892834663391,0.017859935760498,2.72678828239441,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.24609375,938.34765625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1005.9296875,3.45,0.31,580.68359375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,3,3000,982,850,32,185,185,185,2.70887017250061,0.0176351070404053,2.72650527954102,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.36328125,938.40625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.03125,3.42,0.32,580.66796875
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,4,3000,982,850,32,185,185,185,2.70641207695007,0.0184304714202881,2.72484254837036,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.3046875,938.34765625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.0859375,3.45,0.29,580.78125
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,5,3000,982,850,32,185,185,185,2.71659398078918,0.0179524421691895,2.73454642295837,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.28515625,938.34375,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1005.65234375,3.45,0.32,580.3671875
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,6,3000,982,850,32,185,185,185,2.71211886405945,0.0180428028106689,2.73016166687012,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.203125,938.328125,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.29296875,3.43,0.31,581.08984375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,7,3000,982,850,32,185,185,185,2.7164945602417,0.0178203582763672,2.73431491851807,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.25,938.29296875,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.01171875,3.43,0.33,580.76171875
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,8,3000,982,850,32,185,185,185,2.69956517219543,0.0174541473388672,2.7170193195343,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.4609375,938.50390625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.0703125,3.39,0.33,580.609375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,9,3000,982,850,32,185,185,185,2.71375036239624,0.0188846588134766,2.73263502120972,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.28125,938.33984375,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1005.640625,3.44,0.31,580.359375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,10,3000,982,850,32,185,185,185,2.70863127708435,0.0181884765625,2.72681975364685,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.30078125,938.40625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.45703125,3.45,0.3,581.15625
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,11,3000,982,850,32,185,185,185,2.70388293266296,0.0178737640380859,2.72175669670105,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.3203125,938.36328125,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1005.86328125,3.41,0.31,580.54296875
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,12,3000,982,850,32,185,185,185,2.73528432846069,0.0175426006317139,2.75282692909241,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.4609375,938.50390625,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.109375,3.49,0.3,580.6484375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,13,3000,982,850,32,185,185,185,2.71405220031738,0.0184562206268311,2.73250842094421,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.3671875,938.42578125,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.0859375,3.43,0.31,580.71875
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,14,3000,982,850,32,185,185,185,2.71674346923828,0.0186467170715332,2.73539018630981,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.2578125,938.359375,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1006.53515625,3.45,0.3,581.27734375
"tcga_pan_cancer","complete_workflow","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,15,3000,982,850,32,185,185,185,2.73044896125793,0.0187075138092041,2.74915647506714,,,,,,,,0.940936863543788,321.41650390625,0.00682830810546875,38.4594192504883,4.45293426513672,1.26482391357422,135.719879150391,0.01361083984375,425.390625,938.43359375,0.20751953125,0.20751953125,38.39111328125,135.498046875,135.498046875,4.23431396484375,0.23974609375,"fitted/residual response path (n_train x q x A each)",135.498046875,"success",,,1005.9765625,3.44,0.31,580.5859375
