"scenario_id","design_partition","factor_name","factor_value","task_type","route","backend","svd_method","xprod_requested","xprod_used","requested_oversample","requested_power","rsvd_control_profile","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","effective_oversample","effective_power","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_incremental_rss_mb","median_process_peak_rss_mb","median_gpu_process_peak_mb","median_model_size_mb","median_prediction_relative_error","min_prediction_correlation","min_label_agreement","median_metric_absolute_difference","numerical_failures","completed_runs"
"06_p_50","one_factor","p",50,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,50,100,NA,30,20,1,0.03814697265625,0.311,0,0.00100000000000011,0.000499999999999945,0.312,5e-04,354.2268125,739.922,198,0.080535888671875,6.32772413520758e-07,0.9999999999998,NA,1.71395971304555e-08,0,3
"07_p_100","one_factor","p",100,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,100,100,NA,30,20,1,0.0762939453125,0.031,5e-04,0.004,0,0.035,5e-04,1.87900000000002,385.98,NA,0.121681213378906,0,1,NA,0,0,3
"07_p_100","one_factor","p",100,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,100,100,NA,30,20,1,0.0762939453125,0.328,0.002,0.002,0.000500000000000055,0.331,0.002,353.09340625,741.652,198,0.1270751953125,1.05841805292888e-06,0.99999999999944,NA,3.01426011373174e-08,0,3
"08_p_250","one_factor","p",250,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,250,100,NA,30,20,1,0.19073486328125,0.096,5.55111512312578e-17,0.00700000000000012,0.000500000000000056,0.103,5e-04,9.04690625000001,392.211,NA,0.261299133300781,0,1,NA,0,0,3
"08_p_250","one_factor","p",250,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,250,100,NA,30,20,1,0.19073486328125,0.315,0.0025,0.002,0.000499999999999945,0.318,0.0025,359.07834375,746.801,200,0.266693115234375,7.21094123476809e-06,0.999999999974002,NA,2.06281284831356e-08,0,3
"09_p_500","one_factor","p",500,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,30,20,1,0.3814697265625,0.107,0,0.0129999999999999,0.00049999999999995,0.12,5e-04,17.1329375,401.637,NA,0.493995666503906,0,1,NA,0,0,3
"09_p_500","one_factor","p",500,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,30,20,1,0.3814697265625,0.326,0.00650000000000001,0.00299999999999989,0.000499999999999945,0.329,0.00600000000000001,368.54675,757.453,208,0.4993896484375,7.80313751743711e-06,0.999999999969557,NA,2.5142048110105e-08,0,3
"10_p_1000","one_factor","p",1000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,1000,100,NA,30,20,1,0.762939453125,0.225,0.005,0.02,0,0.245,0.005,34.6874375,427.156,NA,0.959388732910156,0,1,NA,0,0,3
"10_p_1000","one_factor","p",1000,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,1000,100,NA,30,20,1,0.762939453125,0.339,0.0015,0.004,0,0.343,0.00149999999999995,378.0003125,774.93,214,0.96478271484375,9.57123456269965e-06,0.999999999954197,NA,4.30819476759936e-08,0,3
"11_p_2000","one_factor","p",2000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,2000,100,NA,30,20,1,1.52587890625,0.516,0.00299999999999989,0.038,0.001,0.554,0.002,67.0355625,479.559,NA,1.89017486572266,0,1,NA,0,0,3
"11_p_2000","one_factor","p",2000,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,2000,100,NA,30,20,1,1.52587890625,0.39,0.0055,0.0069999999999999,0.000500000000000055,0.397,0.00600000000000001,391.72646875,808.746,234,1.89556884765625,1.56230004908273e-06,0.999999999998779,NA,7.13984349420826e-09,0,3
"25_prefix_count_1","one_factor","prefix_count",1,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,1,1,0.30517578125,0.0479999999999999,0.000499999999999994,0.01,0.000500000000000051,0.0579999999999999,0.0010000000000001,14.54671875,400.57,NA,0.328422546386719,0,1,NA,0,0,3
"25_prefix_count_1","one_factor","prefix_count",1,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,1,1,0.30517578125,0.253,0.0045,0.00600000000000001,0,0.259,0.0045,351.71509375,742.094,204,0.333816528320312,1.38812544089885e-06,0.999999999999037,NA,1.29141142224398e-11,0,3
"26_prefix_count_2","one_factor","prefix_count",2,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,2,0.30517578125,0.086,0,0.018,0.0010000000000001,0.104,0.001,14.54675,400.578,NA,0.70562744140625,0,1,NA,0,0,3
"26_prefix_count_2","one_factor","prefix_count",2,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,2,0.30517578125,0.314,0.004,0.002,0,0.316,0.004,362.7891875,753.297,204,0.711021423339844,2.93733334440585e-06,0.999999999995686,NA,2.14619588767562e-09,0,3
"27_prefix_count_5","one_factor","prefix_count",5,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,5,0.30517578125,0.085,0.00400000000000005,0.04,0.00149999999999995,0.125,0.0055,14.5466875,400.605,NA,1.62165832519531,0,1,NA,0,0,3
"27_prefix_count_5","one_factor","prefix_count",5,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,5,0.30517578125,0.319,0.001,0.00700000000000012,0.000499999999999946,0.326,5e-04,365.0195625,755.543,204,1.62705230712891,5.36322948296973e-06,0.999999999985619,NA,6.62514594296226e-08,0,3
"28_prefix_count_10","one_factor","prefix_count",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,10,0.30517578125,0.0870000000000001,0.000999999999999945,0.0700000000000001,0.00149999999999996,0.157,0.0025,17.12925,403.184,NA,3.14848327636719,0,1,NA,0,0,3
"28_prefix_count_10","one_factor","prefix_count",10,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,10,0.30517578125,0.315,0.001,0.00800000000000001,0.000999999999999994,0.324,0.0015,368.03865625,758.562,204,3.15387725830078,1.92151935137831e-06,0.999999999998154,NA,1.40313016760985e-08,0,3
"29_prefix_count_20","one_factor","prefix_count",20,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,20,0.30517578125,0.0910000000000001,0.000999999999999959,0.129,0.003,0.221,0.0035,30.74584375,416.781,NA,6.20155334472656,0,1,NA,0,0,3
"29_prefix_count_20","one_factor","prefix_count",20,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,20,0.30517578125,0.319,0.0025,0.012,0,0.331,0.0025,375.01525,765.484,204,6.20694732666016,6.33106379221114e-06,0.999999999979964,NA,3.92653281000577e-08,0,3
"12_q_10","one_factor","q",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,10,NA,30,20,1,0.030517578125,0.034,5e-04,0.00299999999999989,0.000500000000000055,0.0360000000000001,0.000499999999999959,14.54715625,393.508,NA,0.111885070800781,0,1,NA,0,0,3
"12_q_10","one_factor","q",10,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,10,NA,30,20,1,0.030517578125,0.284,0.003,0.00299999999999989,0.001,0.287,0.004,350.85975,734.266,202,0.117279052734375,1.26655074098831e-07,0.999999999999992,NA,2.59919027967292e-09,0,3
"13_q_25","one_factor","q",25,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,25,NA,30,20,1,0.0762939453125,0.042,5e-04,0.00299999999999989,0.000500000000000055,0.0449999999999999,0.00100000000000005,14.547,394.957,NA,0.160018920898438,0,1,NA,0,0,3
"13_q_25","one_factor","q",25,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,25,NA,30,20,1,0.0762939453125,0.296,0.003,0.00299999999999989,1.10154940724527e-16,0.299,0.003,363.88665625,748.711,202,0.165412902832031,8.4616867645145e-07,0.999999999999642,NA,1.66027240844357e-08,0,3
"14_q_50","one_factor","q",50,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,50,NA,30,20,1,0.152587890625,0.0559999999999999,0.001,0.00600000000000001,0.000499999999999945,0.0610000000000001,0.001,14.547125,396.852,NA,0.240318298339844,0,1,NA,0,0,3
"14_q_50","one_factor","q",50,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,50,NA,30,20,1,0.152587890625,0.314,0.004,0.002,0.000499999999999945,0.316,0.0035,364.8749375,751.621,204,0.245712280273438,1.60867343271438e-06,0.999999999998706,NA,2.872935861431e-08,0,3
"15_q_100","one_factor","q",100,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,1,0.30517578125,0.0850000000000001,0.002,0.0110000000000001,0.000500000000000049,0.0960000000000002,0.0025,14.5468125,400.539,NA,0.400917053222656,0,1,NA,0,0,3
"15_q_100","one_factor","q",100,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,1,0.30517578125,0.317,0.003,0.00299999999999989,0.000499999999999945,0.32,0.0035,362.43759375,752.918,204,0.40631103515625,3.11925991827568e-06,0.999999999995138,NA,7.77798262463492e-08,0,3
"16_q_250","one_factor","q",250,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,250,NA,30,20,1,0.762939453125,0.189,0.0055,0.022,0.000500000000000049,0.21,0.0055,24.766,406.074,NA,0.882713317871094,0,1,NA,0,0,3
"16_q_250","one_factor","q",250,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,250,NA,30,20,1,0.762939453125,0.33,0.002,0.00300000000000011,0.000500000000000055,0.333,0.0015,373.7695,759.535,208,0.888107299804688,9.77128423688998e-06,0.999999999952261,NA,9.97977467331879e-09,0,3
"17_q_500","one_factor","q",500,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,500,NA,30,20,1,1.52587890625,0.335,0.0055,0.0429999999999999,0.0020000000000001,0.378,0.0035,35.46496875,422.164,NA,1.68570709228516,0,1,NA,0,0,3
"17_q_500","one_factor","q",500,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,500,NA,30,20,1,1.52587890625,0.376,0.00750000000000001,0.00299999999999989,1.10154940724527e-16,0.379,0.00750000000000001,379.93775,771.105,216,1.69111633300781,1.04374817515456e-05,0.999999999945571,NA,3.44330807755533e-07,0,3
"18_q_1000","one_factor","q",1000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,1000,NA,30,20,1,3.0517578125,0.638,0.00250000000000006,0.071,0.00199999999999999,0.708,0.004,56.80503125,452.973,NA,3.29169464111328,0,1,NA,0,0,3
"18_q_1000","one_factor","q",1000,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,1000,NA,30,20,1,3.0517578125,0.407,0.0025,0.00300000000000011,0.001,0.411,0.002,391.72665625,792.344,230,3.29710388183594,6.13126592075359e-06,0.99999999998121,NA,5.57328138084401e-08,0,3
"30_rank_5","one_factor","rank",5,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,5,5,1,0.30517578125,0.053,0.001,0.0109999999999999,9.8879238130678e-17,0.0639999999999999,0.00100000000000015,14.5468125,399.977,NA,0.343681335449219,0,1,NA,0,0,3
"30_rank_5","one_factor","rank",5,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,5,5,1,0.30517578125,0.265,0.0045,0.00600000000000001,0.00050000000000006,0.271,0.005,363.80103125,753.719,204,0.349075317382812,1.8306484490495e-15,1,NA,5.55111512312578e-17,0,3
"31_rank_10","one_factor","rank",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,10,5,1,0.30517578125,0.0549999999999999,0.0025,0.01,0.000500000000000051,0.0650000000000001,0.00200000000000006,14.54678125,400.074,NA,0.343681335449219,0,1,NA,0,0,3
"31_rank_10","one_factor","rank",10,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,10,5,1,0.30517578125,0.269,0.00650000000000001,0.00600000000000001,0.000499999999999946,0.276,0.00650000000000001,363.7185,753.684,204,0.349075317382812,2.19830219518437e-07,0.999999999999976,NA,1.91622895329147e-09,0,3
"32_rank_20","one_factor","rank",20,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,20,5,1,0.30517578125,0.0549999999999999,0.000499999999999952,0.01,0,0.0649999999999999,0.000499999999999903,14.54678125,400.367,NA,0.343681335449219,0,1,NA,0,0,3
"32_rank_20","one_factor","rank",20,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,20,5,1,0.30517578125,0.269,0.0025,0.00499999999999989,0,0.274,0.0025,363.43709375,753.691,204,0.349075317382812,1.39625084810587e-06,0.999999999999028,NA,1.77379323451632e-08,0,3
"33_rank_40","one_factor","rank",40,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,40,5,1,0.30517578125,0.0559999999999999,0.003,0.0110000000000001,0.000500000000000049,0.0670000000000001,0.0035000000000001,14.54709375,400.863,NA,0.343681335449219,0,1,NA,0,0,3
"33_rank_40","one_factor","rank",40,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,40,5,1,0.30517578125,0.264,0.005,0.00600000000000001,0,0.27,0.005,362.089375,752.855,204,0.349075317382812,1.27360242201579e-05,0.999999999754944,NA,2.16406391695401e-08,0,3
"34_rank_80","one_factor","rank",80,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,80,5,1,0.30517578125,0.0549999999999999,0.0015000000000001,0.0109999999999999,0.000500000000000049,0.0659999999999998,0.00200000000000015,14.546625,401.902,NA,0.343681335449219,0,1,NA,0,0,3
"34_rank_80","one_factor","rank",80,"regression","cuda_rsvd_auto","cuda","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,80,5,1,0.30517578125,0.272,0.0055,0.00499999999999989,1.14491749414469e-16,0.277,0.0055,362.371375,754.137,204,0.349075317382812,0.000671117040142597,0.999999758990268,NA,1.87675120888464e-06,0,3
