"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"component_path__cbmc_citeseq__simpls__k1__cpu__r3","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,7755,862,1000,10,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.116,0.00900000000000012,0.125,452.8984375,454.80078125,454.80078125,572.22265625,119.32421875,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cpu__r4","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,7755,862,1000,10,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.115,0.00900000000000012,0.124,452.82421875,454.734375,454.734375,572.578125,119.75390625,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cpu__r5","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,7755,862,1000,10,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.115,0.0089999999999999,0.124,452.859375,454.765625,454.765625,572.76171875,119.90234375,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cuda__r1","current_release_component_path","cbmc_citeseq","regression","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",1,7755,862,1000,10,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.295,0.0110000000000001,0.306,452.9609375,780.1171875,790.234375,858.359375,405.3984375,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cuda__r2","current_release_component_path","cbmc_citeseq","regression","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",1,7755,862,1000,10,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.269,0.012,0.281,452.8203125,780.046875,790.1640625,858.234375,405.4140625,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cuda__r3","current_release_component_path","cbmc_citeseq","regression","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",1,7755,862,1000,10,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.265,0.0109999999999999,0.276,452.890625,779.41015625,789.52734375,857.890625,405,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cuda__r4","current_release_component_path","cbmc_citeseq","regression","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",1,7755,862,1000,10,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.266,0.012,0.278,452.796875,779.80078125,789.91796875,858.06640625,405.26953125,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cuda__r5","current_release_component_path","cbmc_citeseq","regression","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",1,7755,862,1000,10,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.267,0.012,0.279,452.7734375,781.16015625,791.27734375,859.2890625,406.515625,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k2__cpu__r1","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,7755,862,1000,10,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.128,0.0089999999999999,0.137,452.8203125,454.78125,454.78125,571.7578125,118.9375,"rmsd",1480.64923754435,NA,0.033738551532345,1480.64923754435,2446008418.89648,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k2__cpu__r2","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,7755,862,1000,10,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.126,0.01,0.136,452.73828125,454.64453125,454.64453125,572.20703125,119.46875,"rmsd",1480.64923754435,NA,0.033738551532345,1480.64923754435,2446008418.89648,8620,"success","","","0.99.39"
