"dataset","task_type","dataset_path","split_seed","n_train","n_test","p","n_response","input_precision","execution_precision","classifier","classifier_backend","classifier_numeric_path","input_storage_mb","ncomp_requested","replicate","method_id","package","package_version","function_name","algorithm","requested_estimator","executed_estimator","independent_implementation","total_runtime_ms","metric_name","metric_value","accuracy","balanced_accuracy","macro_f1","rmse","q2","mae","status","warning_message","error_message","peak_host_rss_mb","user_cpu_sec","system_cpu_sec","process_status"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,1,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.269531,0.53,0.05,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,2,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,56,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.050781,0.53,0.04,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,3,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.109375,0.53,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,4,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.484375,0.52,0.04,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,5,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.023438,0.53,0.04,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,6,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.304688,0.51,0.05,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,7,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,57,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.144531,0.51,0.05,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,8,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,60,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.394531,0.55,0.04,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,9,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,58,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.339844,0.52,0.05,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","pls","float64",4.89482116699219,26,10,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,62,"accuracy",0.71830985915493,0.71830985915493,0.59021164021164,0.602765752765753,,,,"ok",,,139.019531,0.54,0.04,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","plsdepot","float64",4.89482116699219,26,1,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2939,"accuracy",0.746478873239437,0.746478873239437,0.641137566137566,0.633166551644813,,,,"ok",,,160.265625,3.43,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","plsdepot","float64",4.89482116699219,26,2,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2933,"accuracy",0.746478873239437,0.746478873239437,0.641137566137566,0.633166551644813,,,,"ok",,,159.964844,3.4,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","plsdepot","float64",4.89482116699219,26,3,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2948,"accuracy",0.746478873239437,0.746478873239437,0.641137566137566,0.633166551644813,,,,"ok",,,160.441406,3.44,0.06,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,1,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,65.0000000000001,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.363281,0.88,0.08,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,2,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.777344,0.88,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,3,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.5625,0.88,0.06,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,4,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.0000000000001,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.078125,0.9,0.05,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,5,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,64.0000000000001,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.722656,0.9,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,6,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.183594,0.88,0.06,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,7,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.421875,0.88,0.08,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,8,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,65.0000000000001,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.109375,0.89,0.06,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,9,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,63.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.476562,0.86,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","lda","plsgenomics","float64",4.89482116699219,26,10,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,62.9999999999999,"accuracy",0.774647887323944,0.774647887323944,0.685582010582011,0.705659772326439,,,,"ok",,,163.644531,0.88,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,1,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,991,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.65625,1.45,0.08,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,2,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,983,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.558594,1.43,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,3,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,988,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.636719,1.44,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,4,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,993,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.683594,1.42,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,5,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,980,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.414062,1.42,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,6,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,1020,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.273438,1.47,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,7,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,994,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.492188,1.44,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,8,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,988,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.304688,1.44,0.07,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,9,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,1004,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.511719,1.43,0.08,"ok"
"ccle","classification","/home/chiamaka/Documents/fastpls/data/ccle.RData",123,547,71,1000,18,"float64","float64","argmax","spls","float64",4.89482116699219,26,10,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,994,"accuracy",0.690140845070423,0.690140845070423,0.61957671957672,0.61711860670194,,,,"ok",,,160.078125,1.43,0.06,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","chemometrics","float64",351.909210205078,263,1,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,34181,"accuracy",0.8741,0.8741,0.8741,0.871947611199974,,,,"ok",,,2027.210938,37.82,0.89,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","chemometrics","float64",351.909210205078,263,2,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,34211,"accuracy",0.8741,0.8741,0.8741,0.871947611199974,,,,"ok",,,2027.875,37.88,0.87,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","chemometrics","float64",351.909210205078,263,3,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,34188,"accuracy",0.8741,0.8741,0.8741,0.871947611199974,,,,"ok",,,2027.5,37.86,0.89,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","argmax","float64",351.909210205078,263,1,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,16295,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1687.101562,20.65,0.66,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","argmax","float64",351.909210205078,263,2,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,16395,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1687.101562,20.73,0.72,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","argmax","float64",351.909210205078,263,3,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,16387,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1687.140625,20.66,0.76,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","lda","cpp_project","float64",351.909210205078,263,1,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,23364,"accuracy",0.8847,0.8847,0.8847,0.888974693902574,,,,"ok",,,1686.828125,27.66,0.7,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","lda","cpp_project","float64",351.909210205078,263,2,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,23343,"accuracy",0.8847,0.8847,0.8847,0.888974693902574,,,,"ok",,,1687.617188,27.59,0.75,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","lda","cpp_project","float64",351.909210205078,263,3,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,23339,"accuracy",0.8847,0.8847,0.8847,0.888974693902574,,,,"ok",,,1686.78125,27.72,0.67,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mdatools","float64",351.909210205078,263,1,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,,"accuracy",,,,,,,,"killed_sig9",,"Package comparison run terminated by signal 9",28150.277344,727.66,35.24,"error_137"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mdatools","float64",351.909210205078,263,2,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_sig9'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mdatools","float64",351.909210205078,263,3,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_sig9'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mixOmics","float64",351.909210205078,263,1,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"killed_timeout",,"Package comparison run exceeded timeout",12042.382812,9932.31,67.89,"killed_timeout"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mixOmics","float64",351.909210205078,263,2,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_timeout'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","mixOmics","float64",351.909210205078,263,3,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_timeout'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pcv","float64",351.909210205078,263,1,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,48194,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1591.050781,52.04,0.71,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pcv","float64",351.909210205078,263,2,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,48096,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1591,51.87,0.76,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pcv","float64",351.909210205078,263,3,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,47927,"accuracy",0.8912,0.8912,0.8912,0.88985913883586,,,,"ok",,,1590.992188,51.65,0.73,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pls","float64",351.909210205078,263,1,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,,"accuracy",,,,,,,,"killed_sig9",,"Package comparison run terminated by signal 9",27030.210938,154.14,22.13,"error_137"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pls","float64",351.909210205078,263,2,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_sig9'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","pls","float64",351.909210205078,263,3,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_sig9'.",,,,"not_started"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","plsdepot","float64",351.909210205078,263,1,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2095980,"accuracy",0.8704,0.8704,0.8704,0.866232639504298,,,,"ok",,,3408.605469,2090.78,9.46,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","plsdepot","float64",351.909210205078,263,2,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2097960,"accuracy",0.8704,0.8704,0.8704,0.866232639504298,,,,"ok",,,3408.214844,2092.58,9.78,"ok"
"cifar100","classification","/home/chiamaka/Documents/Rdatasets/CIFAR100.RData",123,50000,10000,768,100,"float64","float64","argmax","plsdepot","float64",351.909210205078,263,3,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2101471,"accuracy",0.8704,0.8704,0.8704,0.866232639504298,,,,"ok",,,3408.132812,2096.35,9.45,"ok"
