"family","setting","case","task","component","fold","fast_metric","reference_metric","status","error"
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",4,5,0.625,0.625,"success",NA
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",5,1,0.761904761904762,0.761904761904762,"success",NA
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",5,2,0.789473684210526,0.789473684210526,"success",NA
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",5,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",5,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","rbf_gamma_4_over_p","synthetic_classification_p_gt_n","classification",5,5,0.6875,0.6875,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",1,1,0.476190476190476,0.476190476190476,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",1,2,0.473684210526316,0.473684210526316,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",1,3,0.470588235294118,0.470588235294118,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",1,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",1,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",2,1,0.523809523809524,0.523809523809524,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",2,2,0.631578947368421,0.631578947368421,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",2,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",2,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",2,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",3,1,0.666666666666667,0.666666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",3,2,0.631578947368421,0.631578947368421,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",3,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",3,4,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",3,5,0.625,0.625,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",4,1,0.761904761904762,0.761904761904762,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",4,2,0.736842105263158,0.736842105263158,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",4,3,0.941176470588235,0.941176470588235,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",4,4,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",4,5,0.5625,0.5625,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",5,1,0.761904761904762,0.761904761904762,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",5,2,0.842105263157895,0.842105263157895,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",5,3,0.88235294117647,0.88235294117647,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",5,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree2_offset1","synthetic_classification_p_gt_n","classification",5,5,0.6875,0.6875,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",1,1,0.476190476190476,0.476190476190476,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",1,2,0.473684210526316,0.473684210526316,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",1,3,0.470588235294118,0.470588235294118,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",1,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",1,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",2,1,0.619047619047619,0.619047619047619,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",2,2,0.578947368421053,0.578947368421053,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",2,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",2,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",2,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",3,1,0.714285714285714,0.714285714285714,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",3,2,0.578947368421053,0.578947368421053,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",3,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",3,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",3,5,0.5625,0.5625,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",4,1,0.714285714285714,0.714285714285714,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",4,2,0.68421052631579,0.68421052631579,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",4,3,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",4,4,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",4,5,0.5625,0.5625,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",5,1,0.619047619047619,0.619047619047619,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",5,2,0.789473684210526,0.789473684210526,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",5,3,0.823529411764706,0.823529411764706,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",5,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset1","synthetic_classification_p_gt_n","classification",5,5,0.75,0.75,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",1,1,0.333333333333333,0.333333333333333,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",1,2,0.263157894736842,0.263157894736842,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",1,3,0.411764705882353,0.411764705882353,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",1,4,0.294117647058824,0.294117647058824,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",1,5,0.3125,0.3125,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",2,1,0.571428571428571,0.571428571428571,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",2,2,0.473684210526316,0.473684210526316,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",2,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",2,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",2,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",3,1,0.523809523809524,0.523809523809524,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",3,2,0.31578947368421,0.31578947368421,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",3,3,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",3,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",3,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",4,1,0.571428571428571,0.571428571428571,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",4,2,0.526315789473684,0.526315789473684,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",4,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",4,4,0.705882352941177,0.705882352941177,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",4,5,0.5625,0.5625,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",5,1,0.523809523809524,0.523809523809524,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",5,2,0.68421052631579,0.68421052631579,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",5,3,0.705882352941177,0.705882352941177,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",5,4,0.705882352941177,0.705882352941177,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_classification_p_gt_n","classification",5,5,0.75,0.75,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",1,1,0.333333333333333,0.333333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",1,2,0.263157894736842,0.263157894736842,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",1,3,0.352941176470588,0.352941176470588,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",1,4,0.294117647058824,0.294117647058824,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",1,5,0.3125,0.3125,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",2,1,0.476190476190476,0.476190476190476,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",2,2,0.473684210526316,0.473684210526316,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",2,3,0.352941176470588,0.352941176470588,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",2,4,0.470588235294118,0.470588235294118,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",2,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",3,1,0.428571428571429,0.428571428571429,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",3,2,0.421052631578947,0.421052631578947,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",3,3,0.470588235294118,0.470588235294118,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",3,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",3,5,0.4375,0.4375,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",4,1,0.571428571428571,0.571428571428571,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",4,2,0.526315789473684,0.526315789473684,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",4,3,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",4,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",4,5,0.5,0.5,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",5,1,0.428571428571429,0.428571428571429,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",5,2,0.578947368421053,0.578947368421053,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",5,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",5,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_classification_p_gt_n","classification",5,5,0.625,0.625,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",1,1,0.919546341610624,0.919546341610622,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",1,2,0.886977921756076,0.886977921756075,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",1,3,0.353489485859811,0.353489485859808,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",1,4,0.552504046605709,0.552504046605709,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",1,5,0.570852535714801,0.570852535714807,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",2,1,0.336548096281338,0.336548096281339,"success",NA
"OPLS","north_1","gasoline_real_regression","regression",2,2,0.332079199433411,0.332079199433418,"success",NA
