"scenario_id","design_partition","factor_name","factor_value","task_type","route","backend","svd_method","xprod_requested","xprod_used","requested_oversample","requested_power","rsvd_control_profile","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","effective_oversample","effective_power","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_incremental_rss_mb","median_process_peak_rss_mb","median_gpu_process_peak_mb","median_model_size_mb","median_prediction_relative_error","min_prediction_correlation","min_label_agreement","median_metric_absolute_difference","numerical_failures","completed_runs"
"27_prefix_count_5","one_factor","prefix_count",5,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,5,0.30517578125,0.351,0.006,0.012,0.00250000000000004,0.364,0.004,27.68775,263.156,NA,2.06935119628906,5.38252591368287e-06,0.999999999985517,NA,6.8371079242624e-08,0,3
"28_prefix_count_10","one_factor","prefix_count",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,10,0.30517578125,0.072,0.000999999999999945,0.049,5e-04,0.12,0.001,18.297125,248.969,NA,3.14848327636719,0,1,NA,0,0,3
"28_prefix_count_10","one_factor","prefix_count",10,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,10,0.30517578125,0.311,5e-04,0.0489999999999999,0,0.36,5e-04,16.81275,243.094,NA,3.15357208251953,1.92151935000402e-06,0.999999999998154,NA,1.40313018981431e-08,0,3
"28_prefix_count_10","one_factor","prefix_count",10,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,10,0.30517578125,0.357,0.00799999999999995,0.0209999999999999,0.00249999999999995,0.376,0.00650000000000001,26.79725,261.016,NA,3.67197418212891,2.05765613221975e-06,0.999999999997871,NA,1.70905708474223e-08,0,3
"29_prefix_count_20","one_factor","prefix_count",20,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,20,0.30517578125,0.074,0.001,0.096,5e-04,0.17,5e-04,32.172125,260.094,NA,6.20155334472656,0,1,NA,0,0,3
"29_prefix_count_20","one_factor","prefix_count",20,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,20,0.30517578125,0.312,0.001,0.097,0.000499999999999945,0.408,0.001,17.797,243.172,NA,6.20664215087891,6.33106379132125e-06,0.999999999979966,NA,3.92653283221023e-08,0,3
"29_prefix_count_20","one_factor","prefix_count",20,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,20,0.30517578125,0.38,0.0145,0.034,0.00449999999999995,0.406,0.015,30.60925,263.203,NA,6.87703704833984,6.45796063242204e-06,0.999999999979154,NA,3.25493604291793e-08,0,3
"12_q_10","one_factor","q",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,10,NA,30,20,1,0.030517578125,0.021,0.000499999999999997,0.001,5e-04,0.022,0.001,12.890125,239.391,NA,0.111885070800781,0,1,NA,0,0,3
"12_q_10","one_factor","q",10,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,10,NA,30,20,1,0.030517578125,0.031,5e-04,0.001,0,0.032,5e-04,6.71924999999999,235.438,NA,0.116973876953125,1.26655074562183e-07,0.999999999999992,NA,2.59919033518408e-09,0,3
"12_q_10","one_factor","q",10,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,10,NA,30,20,1,0.030517578125,0.161,0.0015,0.00700000000000001,0.00100000000000001,0.169,0.002,19.406625,249.688,NA,0.484519958496094,3.8828316195989e-07,0.999999999999924,NA,1.59264368915224e-08,0,3
"13_q_25","one_factor","q",25,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,25,NA,30,20,1,0.0762939453125,0.029,5e-04,0.002,0,0.031,5e-04,6.984375,239.734,NA,0.160018920898438,0,1,NA,0,0,3
"13_q_25","one_factor","q",25,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,25,NA,30,20,1,0.0762939453125,0.099,0.001,0.002,5e-04,0.101,0.0015,12.812625,236.422,NA,0.165107727050781,8.46168676540157e-07,0.999999999999642,NA,1.66027240844357e-08,0,3
"13_q_25","one_factor","q",25,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,25,NA,30,20,1,0.0762939453125,0.178,0.0115,0.005,0.0015,0.184,0.0125,21.999625,251.078,NA,0.534942626953125,1.10759174216973e-06,0.999999999999389,NA,1.56510813753563e-08,0,3
"14_q_50","one_factor","q",50,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,50,NA,30,20,1,0.152587890625,0.0429999999999999,0.000999999999999994,0.003,0,0.0459999999999999,0.001,8.828,234.203,NA,0.240318298339844,0,1,NA,0,0,3
"14_q_50","one_factor","q",50,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,50,NA,30,20,1,0.152587890625,0.195,0.0015,0.004,5e-04,0.199,0.002,12.969125,239.141,NA,0.245407104492188,1.60867343323985e-06,0.999999999998699,NA,2.87293585587989e-08,0,3
"14_q_50","one_factor","q",50,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,50,NA,30,20,1,0.152587890625,0.198,0.00800000000000001,0.004,5e-04,0.201,0.00800000000000001,21.125375,251.688,NA,0.619056701660156,1.72386508604723e-06,0.999999999998513,NA,3.35474046320172e-08,0,3
"15_q_100","one_factor","q",100,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,1,0.30517578125,0.071,0.000499999999999945,0.006,5e-04,0.077,0.000999999999999959,13.015875,241.516,NA,0.400917053222656,0,1,NA,0,0,3
"15_q_100","one_factor","q",100,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,1,0.30517578125,0.31,0.001,0.006,0.000500000000000055,0.316,0.0015,12.890125,244.812,NA,0.406005859375,3.11925991865461e-06,0.999999999995131,NA,7.77798263573715e-08,0,3
"15_q_100","one_factor","q",100,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,1,0.30517578125,0.34,0.00799999999999995,0.004,0.00249999999999995,0.348,0.00850000000000001,24.796625,258.531,NA,0.787284851074219,3.13998524939734e-06,0.99999999999508,NA,7.83219689104442e-08,0,3
"16_q_250","one_factor","q",250,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,250,NA,30,20,1,0.762939453125,0.164,5e-04,0.013,0,0.177,5e-04,14.4535,257.391,NA,0.882713317871094,0,1,NA,0,0,3
"16_q_250","one_factor","q",250,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,250,NA,30,20,1,0.762939453125,0.658,0.002,0.0130000000000001,0.000500000000000051,0.67,0.002,14.50025,252.875,NA,0.887802124023438,9.77128423675223e-06,0.999999999952247,NA,9.97977467331879e-09,0,3
"16_q_250","one_factor","q",250,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,250,NA,30,20,1,0.762939453125,1.24,0.004,0.006,0.00100000000000011,1.246,0.00299999999999989,47.82825,290.094,NA,1.29196929931641,9.80285245638358e-06,0.999999999951945,NA,9.78492420422583e-09,0,3
"17_q_500","one_factor","q",500,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,500,NA,30,20,1,1.52587890625,0.302,0.0045,0.0250000000000001,0.000500000000000049,0.327,0.004,33.10975,285.922,NA,1.68570709228516,0,1,NA,0,0,3
"17_q_500","one_factor","q",500,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,500,NA,30,20,1,1.52587890625,2.141,0.00400000000000045,0.0249999999999999,0,2.166,0.004,33.71825,292.812,NA,1.69081115722656,1.04374817521887e-05,0.999999999945574,NA,3.44330807644511e-07,0,3
"17_q_500","one_factor","q",500,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,500,NA,30,20,1,1.52587890625,1.308,0.0185000000000002,0.00599999999999978,0.00150000000000006,1.316,0.0190000000000001,69.79675,334.828,NA,2.13312530517578,1.04431851370175e-05,0.999999999940894,NA,3.39704457563705e-07,0,3
"18_q_1000","one_factor","q",1000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,1000,NA,30,20,1,3.0517578125,0.618,0.000500000000000056,0.048,0.000499999999999945,0.666,0.00100000000000011,22.203125,299.812,NA,3.29169464111328,0,1,NA,0,0,3
"18_q_1000","one_factor","q",1000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,1000,NA,30,20,1,3.0517578125,4.121,0.00100000000000033,0.048,0.00100000000000075,4.17,0.00150000000000006,22.15575,301.312,NA,3.29679870605469,6.13126592017285e-06,0.999999999981207,NA,5.57328138084401e-08,0,3
"18_q_1000","one_factor","q",1000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,2000,400,400,1000,NA,30,20,1,3.0517578125,1.8,0.0155000000000001,0.0100000000000002,0.00100000000000009,1.81,0.0165,97.14075,383.922,NA,3.81540679931641,6.13839255027841e-06,0.999999999981059,NA,5.6528535630207e-08,0,3
"30_rank_5","one_factor","rank",5,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,5,5,1,0.30517578125,0.037,5e-04,0.006,0,0.043,5e-04,12.9845,242.172,NA,0.343681335449219,0,1,NA,0,0,3
"30_rank_5","one_factor","rank",5,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,5,5,1,0.30517578125,0.101,5e-04,0.006,0,0.107,5e-04,6.82787500000001,239.297,NA,0.348770141601562,1.43074536260383e-15,1,NA,1.11022302462516e-16,0,3
"30_rank_5","one_factor","rank",5,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,5,5,1,0.30517578125,0.106,0.004,0.005,0.00150000000000006,0.111,0.00549999999999999,24.703125,259.938,NA,0.443954467773438,2.17387293446227e-07,0.999999999999972,NA,2.38548941711159e-09,0,3
"31_rank_10","one_factor","rank",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,10,5,1,0.30517578125,0.04,0,0.006,5e-04,0.046,5e-04,12.906125,239.203,NA,0.343681335449219,0,1,NA,0,0,3
"31_rank_10","one_factor","rank",10,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,10,5,1,0.30517578125,0.101,5e-04,0.005,5e-04,0.106,0,8.39099999999999,238.891,NA,0.348770141601562,2.1983021987301e-07,0.999999999999972,NA,1.91622906431377e-09,0,3
"31_rank_10","one_factor","rank",10,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,10,5,1,0.30517578125,0.109,0.00799999999999999,0.005,5e-04,0.114,0.00749999999999999,26.422,258.797,NA,0.443954467773438,3.48234910108148e-07,0.999999999999943,NA,1.22157928217348e-09,0,3
"32_rank_20","one_factor","rank",20,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,20,5,1,0.30517578125,0.04,0,0.005,5e-04,0.045,5e-04,13.047125,243.344,NA,0.343681335449219,0,1,NA,0,0,3
"32_rank_20","one_factor","rank",20,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,20,5,1,0.30517578125,0.101,0,0.006,5e-04,0.107,5e-04,9.84375,239.969,NA,0.348770141601562,1.39625084741058e-06,0.999999999999043,NA,1.77379325672078e-08,0,3
"32_rank_20","one_factor","rank",20,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,20,5,1,0.30517578125,0.112,0.002,0.006,0.0015,0.118,0.0035,24.344,257.078,NA,0.443954467773438,1.45434188699743e-06,0.99999999999895,NA,1.49491248269129e-08,0,3
"33_rank_40","one_factor","rank",40,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,40,5,1,0.30517578125,0.041,0.000999999999999994,0.005,5e-04,0.047,0.001,14.828,245.328,NA,0.343681335449219,0,1,NA,0,0,3
"33_rank_40","one_factor","rank",40,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,40,5,1,0.30517578125,0.101,0,0.005,5e-04,0.106,5e-04,8.3595,240.906,NA,0.348770141601562,7.34994818632526e-06,0.999999999970908,NA,1.17560611245793e-08,0,3
"33_rank_40","one_factor","rank",40,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,40,5,1,0.30517578125,0.104,0.0035,0.004,0.0035,0.107,0.00649999999999999,25.156375,260.172,NA,0.443954467773438,6.18774899072558e-06,0.999999999980864,NA,1.43106085870315e-08,0,3
"34_rank_80","one_factor","rank",80,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,80,5,1,0.30517578125,0.0419999999999999,0.000999999999999945,0.006,5e-04,0.0479999999999999,0.00149999999999995,13.0155,242.516,NA,0.343681335449219,0,1,NA,0,0,3
"34_rank_80","one_factor","rank",80,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,80,5,1,0.30517578125,0.101,5e-04,0.006,5e-04,0.107,0,8.32849999999999,239.016,NA,0.348770141601562,0.000207769993008926,0.999999926414488,NA,8.84075144980123e-07,0,3
"34_rank_80","one_factor","rank",80,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,80,5,1,0.30517578125,0.104,0.00749999999999999,0.004,5e-04,0.108,0.00799999999999999,18.875,248.234,NA,0.443954467773438,3.56814144757007e-05,0.99999999936408,NA,1.19806193632499e-07,0,3
