"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",1,5,0,0.13,0.003,0.011,0.004,0.144,0.004,0.323943661971831,249.953125,21.265625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",2,5,0,0.033,0,0.002,0,0.035,0.001,0.380281690140845,242.6875,13.796875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",2,5,0,0.136,0.005,0.00900000000000001,0.004,0.141,0.00900000000000001,0.380281690140845,247.03125,21.90625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",5,5,0,0.051,0.001,0.002,0,0.053,0.001,0.450704225352113,243.15625,13.5625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",5,5,0,0.176,0.012,0.00700000000000001,0.002,0.183,0.0149999999999999,0.450704225352113,248.171875,19.34375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",10,5,0,0.0780000000000001,0.001,0.002,0,0.0800000000000001,0.002,0.52112676056338,240.671875,10.828125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",10,5,0,0.197,0.021,0.00700000000000001,0.001,0.204,0.024,0.52112676056338,247.875,22.375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",18,5,0,0.121,0.001,0.002,0,0.123,0.001,0.605633802816901,240.234375,9.5,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",18,5,0,0.246,0.12,0.00900000000000001,0.001,0.255,0.122,0.605633802816901,249.109375,22.640625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",25,5,0,0.161,0.001,0.002,0.001,0.164,0.001,0.676056338028169,239.859375,13.703125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",25,5,0,0.278,0.012,0.005,0.004,0.283,0.019,0.676056338028169,259.5,35.3125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",50,5,0,0.3,0,0.003,0.001,0.302,0.001,0.71830985915493,240.484375,14.03125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",50,5,0,0.433,0.048,0.00700000000000012,0.00099999999999989,0.438,0.0430000000000001,0.71830985915493,264.828125,41.28125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",100,5,0,0.582,0.003,0.002,0,0.584,0.003,0.704225352112676,243.40625,16.015625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","metal","float64","argmax","rsvd",100,5,0,0.875,0.032,0.00500000000000012,0.00100000000000011,0.881,0.03,0.704225352112676,277.453125,48.09375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","kernelpls","cpu","float64","argmax","rsvd",1,5,0,0.016,0,0.002,0,0.018,0,0.267605633802817,232.765625,5.640625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
